time,high,low,open,volumefrom,volumeto,close,conversionType,conversionSymbol
2023-04-04,28437.75,27674.33,27810.08,33855.0,951913230.9,28178.13,direct,
2023-04-05,28781.48,27841.22,28178.13,38734.09,1097516840.54,28181.03,direct,
2023-04-06,28190.92,27726.09,28181.03,25919.58,725534880.46,28045.06,direct,
2023-04-07,28110.71,27791.0,28045.06,14615.88,408252366.14,27910.62,direct,
2023-04-08,28160.84,27868.97,27910.62,9267.49,259566192.03,27953.79,direct,
2023-04-09,28540.31,27819.81,27953.79,16313.45,458844547.68,28341.05,direct,
2023-04-10,29774.9,28185.87,28341.05,41842.26,1210962610.13,29654.81,direct,
2023-04-11,30555.43,29610.52,29654.81,47128.59,1419668857.33,30226.1,direct,
2023-04-12,30501.9,29702.95,30226.1,36411.49,1094504810.86,29905.2,direct,
2023-04-13,30590.87,29881.39,29905.2,31914.06,966678872.61,30404.37,direct,
2023-04-14,31023.78,30017.62,30404.37,48197.47,1474218121.6,30493.01,direct,
2023-04-15,30611.18,30240.41,30493.01,13588.63,412972618.72,30321.23,direct,
2023-04-16,30562.23,30152.86,30321.23,17269.47,523975352.08,30322.77,direct,
2023-04-17,30329.15,29260.88,30322.77,34529.98,1024623478.95,29446.77,direct,
2023-04-18,30487.36,29141.12,29446.77,36452.25,1094673605.86,30396.77,direct,
2023-04-19,30418.14,28613.35,30396.77,51508.17,1512339529.62,28828.2,direct,
2023-04-20,29094.52,28009.24,28828.2,41215.89,1178207476.97,28245.06,direct,
2023-04-21,28360.43,27159.82,28245.06,42728.94,1190190929.04,27260.85,direct,
2023-04-22,27882.99,27149.05,27260.85,17423.86,479077712.82,27818.87,direct,
2023-04-23,27822.64,27356.31,27818.87,18268.64,503598462.61,27596.71,direct,
2023-04-24,27989.5,27015.4,27596.71,34222.51,939722810.13,27520.33,direct,
2023-04-25,28396.41,27202.16,27520.33,31677.01,875717360.61,28308.39,direct,
2023-04-26,30017.37,27262.37,28308.39,78201.66,2251872972.28,28433.41,direct,
2023-04-27,29891.79,28395.94,28433.41,63311.68,1849959139.3,29485.09,direct,
2023-04-28,29604.84,28922.6,29485.09,35155.43,1029966117.22,29339.91,direct,
2023-04-29,29463.49,29090.83,29339.91,11322.94,331791755.46,29250.94,direct,
2023-04-30,29963.23,29110.79,29250.94,23236.42,685465460.5,29234.41,direct,
2023-05-01,29340.17,27679.83,29234.41,43803.91,1242681118.73,28086.19,direct,
2023-05-02,28896.62,27897.95,28086.19,32635.23,927167494.21,28694.85,direct,
2023-05-03,29274.35,28155.84,28694.85,40240.91,1150094643.14,29041.0,direct,
2023-05-04,29370.41,28703.83,29041.0,27555.47,798614954.67,28866.54,direct,
2023-05-05,29697.23,28853.1,28866.54,35357.4,1037025191.1,29550.84,direct,
2023-05-06,29857.86,28459.77,29550.84,24511.97,713192456.11,28943.94,direct,
2023-05-07,29207.72,28547.14,28943.94,16591.33,480242246.63,28574.43,direct,
2023-05-08,28785.25,27408.28,28574.43,40368.46,1129556501.39,27781.0,direct,
2023-05-09,27962.92,27516.13,27781.0,22719.05,628992780.74,27679.75,direct,
2023-05-10,28330.99,26849.01,27679.75,41602.0,1152821970.39,27628.13,direct,
2023-05-11,27640.51,26732.91,27628.13,29487.65,801884804.66,26992.24,direct,
2023-05-12,27080.81,25848.3,26992.24,41827.78,1104757220.04,26708.72,direct,
